1986-02-27	0	NULO	22	14
1986-02-28	0	NULO	19	13
1986-04-01	0	NULO	26	16
1986-04-02	0	NULO	26	16
1986-04-03	0	NULO	27	16
1986-04-04	0	NULO	28	18
1986-04-05	0	NULO	35	18
1986-04-06	0	NULO	35	20
1986-04-07	0	NULO	26	19
1986-04-08	0	NULO	35	19
1986-04-09	0	NULO	34	20
1986-04-10	0	NULO	27	18
1986-04-11	0	NULO	34	18
1986-04-12	0	NULO	24	18
1986-04-13	0	NULO	40	16
1986-04-14	0	NULO	30	18
1986-04-15	35	NULO	26	18
1986-04-16	0	NULO	27	19
1986-04-17	0	NULO	28	17
1986-04-18	0	NULO	31	16
1986-04-19	0	NULO	34	10
1986-04-20	0	NULO	27	17
1986-04-21	0	NULO	25	18
1986-04-22	0	NULO	26	19
1986-04-23	0	NULO	24	18
1986-04-24	0	NULO	24	16
1986-04-25	0	NULO	30	19
1986-04-26	0	NULO	30	17
1986-04-27	0	NULO	32	15
1986-04-28	0	NULO	32	20
1986-04-29	23	NULO	29	19
1986-04-30	0	NULO	26	18
1986-05-01	0	NULO	25	18
1986-05-02	0	NULO	32	17
1986-05-03	0	NULO	37	18
1986-05-04	0	NULO	26	17
1986-05-05	0	NULO	36	19
1986-05-06	0	NULO	29	18
1986-05-07	0	NULO	35	17
1986-05-08	0	NULO	27	20
1986-05-09	0	NULO	34	17
1986-05-10	0	NULO	35	20
1986-05-11	0	NULO	36	17
1986-05-12	0	NULO	28	21
1986-05-13	0	NULO	32	20.8
1986-05-14	8	NULO	34	19
1986-05-15	0	NULO	38	22
1986-05-16	0	NULO	35	18
1986-05-17	0	NULO	29	21
1986-05-18	0	NULO	34	17
1986-05-19	0	NULO	36	19
1986-05-20	0	NULO	35	20
1986-05-21	0	NULO	35	19
1986-05-22	0	NULO	28	21
1986-05-23	0	NULO	29	19
1986-05-24	0	NULO	35	20
1986-05-25	0	NULO	32	20
1986-05-26	0	NULO	35	19
1986-05-27	0	NULO	34	14
1986-05-28	0	NULO	35	16
1986-05-29	0	NULO	35	19
1986-05-30	9.5	NULO	32	19
1986-05-31	20	NULO	29	20
