COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 21/11/2025 

DATOS DISPONIBLES EN LA BASE DE DATOS A: NOVEMBER DE 2025; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 5005 
 NOMBRE    : CANDELA (DGE) 
 ESTADO    : COAHUILA DE ZARAGOZA 
 MUNICIPIO : CANDELA 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 26.84138889 ° 
 LONGITUD  : -100.7602778 ° 
 ALTITUD   : 582 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1967-05-10	NULO	NULO	NULO	NULO
1984-11-05	0	3.01	20	16
1984-11-06	0	3.49	21.5	17
1984-11-07	0	3.08	21	19
1984-11-08	0	3.98	23	18
1984-11-09	0	3.51	24	19.5
1984-11-10	0	2.83	21	17
1984-11-11	0	3.24	26	19
1984-11-12	0	2.55	24	20
1984-11-13	0	3.33	23.5	18
1984-11-14	0	3.35	27	19
1984-11-15	0	3.77	28.5	20
1984-11-16	0	3.57	27	23
1984-11-17	0	2.55	23	13
1984-11-18	0	1.26	18	12
1984-11-19	0	1.06	12	8
1984-11-20	0	1.17	15	7
1984-11-21	0	1.21	15	10
1984-11-22	0	1.33	17	11
1984-11-23	0	1.42	16	13
1984-11-24	0	1.56	18	13
1984-11-25	0	1.59	19	15
1984-11-26	0	1.65	18	15
1984-11-27	0	1.73	19	13
1984-11-28	0	1.67	17.5	15
1984-11-29	0	1.57	15	12
1984-11-30	0	1.33	16	11
1984-12-01	0	1.49	15.3	13
1984-12-02	0	1.31	13	11
1984-12-03	0	1.24	12	10
1984-12-04	0	1.1	9	4
1984-12-05	0	0.95	7	4
1984-12-06	0	1	9	5
1984-12-07	0	0.89	8	5
1984-12-08	0	0.26	7	3
1984-12-09	0	0.91	9	3.1
1984-12-10	0	1	10	4
1984-12-11	0	1.09	11	5
1984-12-12	0	1.17	13.7	7
1984-12-13	0	1.23	15	9
1984-12-14	0	1.3	18	11
1984-12-15	0	1.36	17.5	12
1984-12-16	0	1.2	15	13
1984-12-17	0	1.37	20	10
1984-12-18	0	1.43	21	13
1984-12-19	0	1.5	22	15
1984-12-20	0	1.48	20	18
1984-12-21	0	1.52	17	16
1984-12-22	0	1.25	15	13
1984-12-23	0	1.19	14	11.2
1984-12-24	0	1.13	12	11
1984-12-25	0	1.05	11	10
1984-12-26	0	1.02	11	7
1984-12-27	0	1.11	14.3	8.7
1984-12-28	0	1.01	10	9
1984-12-29	15.5	1.97	9	3
1984-12-30	0	1.45	10	3
1984-12-31	0	1.78	10.5	6
1985-01-01	0	1.43	14	7
1985-01-02	0	0.76	5	2
1985-01-03	0	0.75	7	0
1985-01-04	0	0.74	6	3
1985-01-05	0	0.76	6	2
1985-01-06	0	0.8	9	4
1985-01-07	0	0.87	11	5
1985-01-08	0	0.89	13	6
1985-01-09	0	1.7	11	9
1985-01-10	0	0.79	12	8
1985-01-11	22	1.53	9	4
1985-01-12	0	1.42	6	0
1985-01-13	0	0.58	NULO	NULO
1985-01-14	8	0.84	6	0
1985-01-15	0	0.79	9	1
1985-01-16	4.5	1.3	8	4
1985-01-17	0	0.5	10	4
1985-01-18	0	0.96	11	6
1985-01-19	0	1.59	7	6
1985-01-20	0	1.01	5	2
1985-01-21	0	0.49	3	-2
1985-01-22	0	0.6	5	-1
1985-01-23	0	0.4	6	0
1985-01-24	0	0.8	10	2
1985-01-25	0	0.78	8	4
1985-01-26	7.5	0.53	12	5
1985-01-27	0	0.39	10	6
1985-01-28	0	0.24	11	7
1985-01-29	0	0.89	11	8
1985-01-30	0	0.88	9	4
1985-01-31	0	0.87	6	3
1985-02-01	0	0.87	2	-4
1985-02-02	0	0.86	4	-3
1985-02-03	0	0.91	4	-1
1985-02-04	0	0.93	5	0
1985-02-05	0	0.95	7	2
1985-02-06	0	0.99	9	4
1985-02-07	0	0.97	9	6
1985-02-08	0	1	10	5
1985-02-09	0	1.08	11	6
1985-02-10	0	1.15	13	7
1985-02-11	0	1.19	15	9
1985-02-12	0	1.21	16	11
1985-02-13	0	1.23	18	11
1985-02-14	0	1.26	17	12
1985-02-15	0	1.22	15	13
1985-02-16	0	1.18	13	12
1985-02-17	0	1.32	11	9
1985-02-18	0	1.09	10	8
1985-02-19	0	1.11	12	6
1985-02-20	0	1.17	13	7
1985-02-21	0	1.2	14	9
1985-02-22	0	1.22	15	11
1985-02-23	0	1.29	17	11
1985-02-24	0	1.33	18	13
1985-02-25	0	1.37	20	14
1985-02-26	3	1.02	18	16
1985-02-27	8.5	1.62	14	12
1985-02-28	0	1.29	15	10
1985-03-01	0	1.4	17	13
1985-03-02	0	1.4	21	14
1985-03-03	0	1.84	22	15
1985-03-04	0	1.65	20	18
1985-03-05	0	1.71	20	16
1985-03-06	0	1.7	19	17
1985-03-07	0	1.75	19	15
1985-03-08	0	1.89	23	16
1985-03-09	0	1.87	21	18
1985-03-10	0	1.93	22	17
1985-03-11	0	1.9	21	18
1985-03-12	0	2.11	25	17
1985-03-13	0	2.19	23	18
1985-03-14	0	2.27	22	18
1985-03-15	0	2.33	25	19
1985-03-16	10	1.43	22	20
1985-03-17	0	2.4	21	17
1985-03-18	0	1.29	24	18
1985-03-19	0	0.77	26	19
1985-03-20	0	2.64	24	20
1985-03-21	0	2.75	26	20
1985-03-22	0	2.81	25	20
1985-03-23	0	2.89	27	20
1985-03-24	0	2.93	26	20
1985-03-25	0	3.07	24	22
1985-03-26	0	3.15	28	20
1985-03-27	0	3.21	29	22
1985-03-28	0	3.37	28	23
1985-03-29	0	3.55	30	25
1985-03-30	0	3.66	30	26
1985-03-31	0	3.71	29.5	27
1985-04-01	0	3.86	31	12.9
1985-04-02	0	3.85	35	25.5
1985-04-03	0	4.07	33	27
1985-04-04	0	4.21	34	25
1985-04-05	0	4.33	33	25
1985-04-06	0	4.49	34	25
1985-04-07	28.5	2.73	32	27
1985-04-08	18	0.39	34	25
1985-04-09	20	1.04	35	27
1985-04-10	0	4.51	31	25
1985-04-11	0	4.56	33	25
1985-04-12	0	4.73	30	25
1985-04-13	7.5	1.17	35	24
1985-04-14	0	4.89	32	25
1985-04-15	0	4.95	35	25
1985-04-16	0	5.16	32	24
1985-04-17	0	5.22	34	25
1985-04-18	0	3.31	32	26
1985-04-19	0	5.45	35	25
1985-04-20	0	5.49	33	25
1985-04-21	0	5.57	32	24
1985-04-22	0	5.5	30	24
1985-04-23	0	5.63	33	25
1985-04-24	0	5.7	31	26
1985-04-25	3.5	6.23	33	25
1985-04-26	0	5.97	31	24
1985-04-27	0	6.17	33	23
1985-04-28	0	6.36	32	23
1985-04-29	0	6.51	31	23
1985-04-30	0	6.89	34	25
1985-05-01	0	6.77	32	26.5
1985-05-02	0	6.62	33	27
1985-05-03	0	6.96	31	25
1985-05-04	0	7.23	34.5	25
1985-05-05	0	7.3	30	26
1985-05-06	0	7.47	32	24
1985-05-07	0	7.61	30	27
1985-05-08	0	7.69	33	24
1985-05-09	0	7.75	35.5	25
1985-05-10	0	7.88	33	26
1985-05-11	0	7.93	31	27
1985-05-12	0	8.23	32	24
1985-05-13	0	8.28	36	25
1985-05-14	0	8.41	35	26
1985-05-15	0	8.53	33	26
1985-05-16	0	8.59	37	25
1985-05-17	15	2.17	36	27
1985-05-18	0	8.7	38	26.5
1985-05-19	0	8.84	34	27.5
1985-05-20	0	8.9	35	25
1985-05-21	0	9.27	38	25
1985-05-22	0	9.39	37	26
1985-05-23	5	2.37	39	29
1985-05-24	0	9.47	37	28.5
1985-05-25	0	9.63	38	27
1985-05-26	0	9.81	37	28
1985-05-27	0	10.06	39	29
1985-05-28	0	10.24	38.5	28
1985-05-29	0	10.36	38	30
1985-05-30	0	10.48	39	29.5
1985-05-31	0	10.55	38.5	28
1985-06-01	0	10.29	34.5	27
1985-06-02	0	10.17	33	28
1985-06-03	0	10	32	27
1985-06-04	0	9.8	35	20.5
1985-06-05	0	9.97	34	27
1985-06-06	0	9.9	33.5	26
1985-06-07	0	10.11	35	28
1985-06-08	0	10	34	27
1985-06-09	0	10	36	27.5
1985-06-10	0	9.95	33.5	28
1985-06-11	0	9.81	34	29
1985-06-12	10.5	2.88	36.5	26.5
1985-06-13	0	9.95	36	27
1985-06-14	0	15.08	35.5	29
1985-06-15	0	10.15	37	28
1985-06-16	0	10.85	36	27
1985-06-17	0	10.17	37	28
1985-06-18	13.5	6.13	36	29
1985-06-19	2	7.05	35	30
1985-06-20	0	7.53	37	28.5
1985-06-21	0	10.15	39	29.5
1985-06-22	0	9.19	38	29
1985-06-23	0	10.23	35	27
1985-06-24	0	8.3	35	25
1985-06-25	0	10.21	37	26
1985-06-26	0	10.27	37.5	27
1985-06-27	0	10.33	38.5	29
1985-06-28	0	10.25	39	30
1985-06-29	0	10.23	39	28
1985-06-30	0	10.28	38.5	28
1985-07-01	0	10.2	33	25
1985-07-02	0	10.1	36	26
1985-07-03	0	10.21	37	27
1985-07-04	0	10.99	39	26
1985-07-05	0	10.25	38	27
1985-07-06	0	10.3	37	26
1985-07-07	0	10.41	35	28
1985-07-08	0	10.37	36	26
1985-07-09	0	10.44	37	26
1985-07-10	0	10.57	39	27
1985-07-11	0	10.01	39	24
1985-07-12	0	10.56	38	25
1985-07-13	0	10.59	37	26
1985-07-14	0	10.65	38	24
1985-07-15	0	10.68	39	25
1985-07-16	0	10.73	40	23
1985-07-17	0	10.06	39	24
1985-07-18	0	1.61	38	23
1985-07-19	0	10.79	39	24
1985-07-20	0	10.74	40	23
1985-07-21	0	10.87	39	24
1985-07-22	0	10.95	38	21
1985-07-23	0	11.11	39	24
1985-07-24	0	11.19	37	24
1985-07-25	8.5	8.17	39	25
1985-07-26	0	9.59	38	26
1985-07-27	0	11.33	38.5	24
1985-07-28	0	11.11	39.5	25
1985-07-29	0	11.39	39	24
1985-07-30	0	11.47	40	24
1985-07-31	0	11.35	39	26
1985-08-01	0	11.51	38	34.5
1985-08-02	0	11.59	39	33
1985-08-03	0	11.43	36	31
1985-08-04	0	11.3	37	32
1985-08-05	0	11.42	39	32
1985-08-06	0	11.3	35	33
1985-08-07	0	11.3	36	31
1985-08-08	0	11.26	33.5	30
1985-08-09	0	11.17	32	28
1985-08-10	0	11.27	34	27
1985-08-11	0	11.35	35	25
1985-08-12	0	11.29	32	29
1985-08-13	0	11.21	31	28
1985-08-14	0	11.09	30	26.5
1985-08-15	0	11.27	36.5	28
1985-08-16	0	11.23	33	28
1985-08-17	0	11.31	34	28
1985-08-18	0	11.39	37	30
1985-08-19	0	11.35	35	30
1985-08-20	0	11.28	31	29
1985-08-21	0	11.19	33	27
1985-08-22	0	11.07	36.5	28
1985-08-23	0	10.89	35	30
1985-08-24	0	10.73	32	30
1985-08-25	0	10.66	31.5	29
1985-08-26	0	10.59	34	28
1985-08-27	0	10.44	30.5	27
1985-08-28	0	10.31	29	25
1985-08-29	0	10.25	31	26
1985-08-30	0	10.13	34	28
1985-08-31	0	9.31	35.5	29
1985-09-01	0	9.46	33	18
1985-09-02	0	9.31	31	16
1985-09-03	0	9.16	30	14
1985-09-04	0	8.75	31	13
1985-09-05	13.5	3.52	30	12
1985-09-06	0	8.13	31	11
1985-09-07	0	8.05	32	14
1985-09-08	0	7.89	35	18
1985-09-09	14	3.27	29	19
1985-09-10	0	7.49	30	16
1985-09-11	0	7.26	33	15
1985-09-12	0	7.11	32	16
1985-09-13	22	3.89	29	15
1985-09-14	17	2.74	31	13
1985-09-15	0	6.95	30	16
1985-09-16	0	6.77	33	13
1985-09-17	0	6.63	32	14
1985-09-18	0	6.51	35	16
1985-09-19	0	6.4	34	15
1985-09-20	0	6.38	29	14
1985-09-21	0	6.29	30	12
1985-09-22	0	6.17	31	16
1985-09-23	0	6.09	33	13
1985-09-24	0	5.87	31	14
1985-09-25	0	5.75	29	15
1985-09-26	0	5.62	30	16
1985-09-27	0	5.59	29	15
1985-09-28	4.5	5.41	27	14
1985-09-29	0	6.4	25	13
1985-09-30	0	6.39	23	11
1985-10-01	0	4.51	26	14
1985-10-02	0	5.58	29	16
1985-10-03	0	5.45	29	13
1985-10-04	0	5.37	29	14
1985-10-05	0	6.43	28	13
1985-10-06	0	3.36	27	12
1985-10-07	0	5.56	25	19
1985-10-08	0	5	26	15
1985-10-09	0	5.57	27	13
1985-10-10	0	6.62	29	12
1985-10-11	0	5.69	28	14
1985-10-12	0	5.58	26	16
1985-10-13	0	5.51	28	13
1985-10-14	0	5.45	26	12
1985-10-15	6	2.28	26	14
1985-10-16	0	2.31	27	13
1985-10-17	0	3.23	28	12
1985-10-18	0	4.17	27	11
1985-10-19	66.5	2.86	26	14
1985-10-20	13.5	4.43	23	13
1985-10-21	1	1.69	27	12
1985-10-22	0	2.86	25	11
1985-10-23	0	4.79	26	10
1985-10-24	2.5	1.5	24	9
1985-10-25	0	4.61	23	11
1985-10-26	0	4.67	22	10
1985-10-27	0	4.75	24	11
1985-10-28	0	4.56	22	12
1985-10-29	0	4.45	21	13
1985-10-30	0	4.31	21	20
1985-10-31	0	4.27	19	13
1985-11-01	4	1.15	19	10
1985-11-02	0	4.2	20	11
1985-11-03	0	4.16	21	10
1985-11-04	0	4.1	22	9
1985-11-05	0	3.43	24	10
1985-11-06	0	4.08	26	11
1985-11-07	0	4.02	27	12
1985-11-08	0	3.97	27	13
1985-11-09	0	4.05	28	10
1985-11-10	0	4.07	29	11
1985-11-11	0	4.03	26	10
1985-11-12	0	4.01	27	9
1985-11-13	0	3.98	29	13
1985-11-14	0	3.95	27	13
1985-11-15	0	3.9	26	12
1985-11-16	0	3.84	25	11
1985-11-17	0	3.82	23	10
1985-11-18	0	3.79	21	11
1985-11-19	0	3.77	19	12
1985-11-20	0	3.75	18	14
1985-11-21	0	3.72	19	10
1985-11-22	0	3.6	21	9
1985-11-23	0	3.65	23	10
1985-11-24	0	3.5	21	9
1985-11-25	0	3.57	22	10
1985-11-26	0	3.53	22	11
1985-11-27	0	3.49	21	13
1985-11-28	0	3.47	23	11
1985-11-29	0	3.44	23	10
1985-11-30	0	3.41	22	9
1985-12-01	1	3.34	20	19
1985-12-02	0	3.25	19	16
1985-12-03	0	3.19	20	17
1985-12-04	0	3.11	21	17
1985-12-05	0	3	22	18
1985-12-06	0	2.96	20	19
1985-12-07	0	2.89	19	17
1985-12-08	0	2.82	17	15
1985-12-09	0	2.78	16	13
1985-12-10	0	2.75	13	11
1985-12-11	0	2.73	10	9
1985-12-12	0	2.71	8	6
1985-12-13	0	1	NULO	NULO
1985-12-14	0	0.32	2	-1
1985-12-15	0	0.36	5	-1
1985-12-16	0	0.44	7	0
1985-12-17	0	0.59	8	1
1985-12-18	0	0.66	11	5
1985-12-19	0	0.77	13	7
1985-12-20	0	0.9	12	9
1985-12-21	0	0.93	14	9
1985-12-22	0	0.98	13	10
1985-12-23	0	1.07	14	10
1985-12-24	0	1.15	15	11
1985-12-25	0	1.22	16	12
1985-12-26	0	1.2	15	13
1985-12-27	0	1.23	13	12
1985-12-28	0	1.27	14	11
1985-12-29	0	1.3	14	11
1985-12-30	0	1.32	13	12
1985-12-31	0	1.29	12	11
1986-01-01	0	1.21	11.7	10
1986-01-02	0	1.2	9	8
1986-01-03	0	1.1	10	6
1986-01-04	0	1.1	9	7
1986-01-05	0	1.08	11	7
1986-01-06	0	1.04	10	8
1986-01-07	0	1	6.3	5
1986-01-08	0	0.99	4	3
1986-01-09	0	1.01	2	0
1986-01-10	0	0.98	4	0
1986-01-11	0	1	6	1
1986-01-12	0	1.03	7	2
1986-01-13	0	1.05	9	4
1986-01-14	0	1.14	10	6
1986-01-15	0	1.11	12	7
1986-01-16	0	1.14	13	9
1986-01-17	0	1.16	15	10
1986-01-18	0	1.13	14	11
1986-01-19	0	1.1	13	10
1986-01-20	0	1.15	15	11
1986-01-21	0	1.14	13	12
1986-01-22	0	1.17	13	9
1986-01-23	0	1.15	12	10
1986-01-24	0	1.18	13	8
1986-01-25	0	1.16	11	10
1986-01-26	0	1.14	10	9
1986-01-27	0	1.13	11	7
1986-01-28	0	1.15	13	9
1986-01-29	0	1.17	14	10
1986-01-30	0	1.19	14	12
1986-01-31	0	2.18	13	11
1986-02-01	0	1.21	11.7	10
1986-02-02	0	1.2	9	8
1986-02-03	0	1.1	10	6
1986-02-04	0	1.1	9	7
1986-02-05	0	1.08	11	7
1986-02-06	0	1.04	10	8
1986-02-07	0	1	6.3	5
1986-02-08	0	0.99	4	3
1986-02-09	0	1.01	2	0
1986-02-10	0	0.98	4	0
1986-02-11	0	1	6	1
1986-02-12	0	1.03	7	2
1986-02-13	0	1.05	9	4
1986-02-14	0	1.14	10	6
1986-02-15	0	1.11	9	1
1986-02-16	0	1.14	13	9
1986-02-17	0	1.16	15	10
1986-02-18	0	1.13	14	11
1986-02-19	0	1.1	13	10
1986-02-20	0	1.15	15	11
1986-02-21	0	1.14	NULO	NULO
1986-02-22	0	1.17	13	9
1986-02-23	0	1.15	12	10
1986-02-24	0	1.18	13	8
1986-02-25	0	1.16	11	10
1986-02-26	0	1.14	10	9
1986-02-27	0	1.13	11	7
1986-02-28	0	1.15	10	0
1986-03-01	0	3.73	21	18
1986-03-02	0	3.89	23	17.6
1986-03-03	0	4.11	23	18
1986-03-04	0	4.21	25	19
1986-03-05	0	4.37	27	20
1986-03-06	0	4.61	25	22.5
1986-03-07	0	4.85	25	21
1986-03-08	0	5.07	23	21
1986-03-09	0	5.21	27	20
1986-03-10	0	5.34	26	21
1986-03-11	0	5.49	25	21
1986-03-12	0	6	29	22
1986-03-13	0	5.87	27	24
1986-03-14	0	5.93	26	23
1986-03-15	0	6.17	28	22
1986-03-16	0	6.24	26	23
1986-03-17	0	6.31	25	23
1986-03-18	0	6.39	28.3	21
1986-03-19	0	6.45	29	22
1986-03-20	0	6.5	28	24
1986-03-21	0	6.58	25	24
1986-03-22	0	6.54	27	22
1986-03-23	0	6.59	29	23
1986-03-24	0	6.66	28	25
1986-03-25	0	6.63	26	24
1986-03-26	0	6.61	25	22
1986-03-27	0	6.75	27.3	20
1986-03-28	0	6.79	30	21
1986-03-29	0	6.82	31	24
1986-03-30	0	6.87	30	26
1986-03-31	0	6.94	32	27
1986-06-01	7	8.97	30	23
1986-06-02	1.5	5.35	29	24
1986-06-03	1.5	8.36	30	24
1986-06-04	11	8.51	28	26
1986-06-05	1	7.25	29	24
1986-06-06	25	8.47	27.3	25
1986-06-07	0	10.41	29	24
1986-06-08	0	9.13	32.3	25
1986-06-09	0	9.29	34	28
1986-06-10	0	9.41	36	29
1986-06-11	55.5	9.66	32	20
1986-06-12	0	NULO	35	28
1986-06-13	0	9.85	37	29
1986-06-14	0	9.94	34	31
1986-06-15	0	9.88	32	29
1986-06-16	0	9.97	35	28
1986-06-17	0	9.91	33	29
1986-06-18	0	10.05	30	28
1986-06-19	0	10.11	34	27
1986-06-20	0	10.19	36	28
1986-06-21	0	10.13	38.5	30
1986-06-22	0	9.98	37	30
1986-06-23	0	10.07	38.5	30
1986-06-24	0	10.15	35	30
1986-06-25	0	10.23	32	30
1986-06-26	0	10.17	36	28
1986-06-27	0	10.21	37	29
1986-06-28	0	10.27	35	30
1986-06-29	0	10.25	38	30
1986-06-30	0	10.35	37	29
1986-07-01	0	10.28	38	30
1986-07-02	0	10.37	39	29
1986-07-03	0	10.45	36.2	32
1986-07-04	0	10.53	39	29.2
1986-07-05	0	10.49	37	30
1986-07-06	0	10.57	36	28
1986-07-07	0	10.61	35	30
1986-07-08	0	10.64	38	27
1986-07-09	0	10.71	37	29
1986-07-10	0	10.78	39	30
1986-07-11	0	10.83	38	32
1986-07-12	0	10.89	36	30
1986-07-13	0	10.97	33	29
1986-07-14	0	11.12	31	30
1986-07-15	0	11.19	35	28
1986-07-16	0	11.25	33	25
1986-07-17	0	11.3	37	29
1986-07-18	0	11.3	32	28
1986-07-19	0	11.29	39	32
1986-07-20	0	11.36	36	34
1986-07-21	0	11.32	33	31
1986-07-22	0	11.38	35	29
1986-07-23	0	11.41	37	30
1986-07-24	0	11.45	37	32
1986-07-25	0	11.47	36	34
1986-07-26	0	17.53	38	32
1986-07-27	0	5.56	39	33
1986-07-28	0	10.59	39	36
1986-07-29	0	12.62	40	33
1986-07-30	0	11.54	41	35
1986-07-31	0	11.57	39	37
1986-08-01	0	11.43	40	34
1986-08-02	0	11.5	38.3	36
1986-08-03	0	11.58	35.2	33
1986-08-04	0	11.64	32	30
1986-08-05	0	11.71	35	27
1986-08-06	0	11.86	33	30
1986-08-07	0	11.82	36	28
1986-08-08	0	11.95	32	30
1986-08-09	0	11.88	33	27
1986-08-10	0	11.8	37	28
1986-08-11	0	11.94	35	31
1986-08-12	0	11.89	38	29
1986-08-13	0	11.77	34	30
1986-08-14	0	11.69	32	31
1986-08-15	0	11.63	35	28
1986-08-16	0	11.75	37	29
1986-08-17	0	11.79	36	30
1986-08-18	0	11.66	39	30
1986-08-19	0	11.82	37	30
1986-08-20	0	11.97	39	33
1986-08-21	0	11.91	38	33
1986-08-22	0	11.99	35	32
1986-08-23	0	12.06	32	30
1986-08-24	0	12.15	38	29
1986-08-25	0	11.94	36	30
1986-08-26	0	11.88	39	31
1986-08-27	0	11.9	37.5	31
1986-08-28	0	12.09	35	33
1986-08-29	0	12.03	38	30
1986-08-30	0	12.11	39	30
1986-08-31	0	11.97	37	34
1986-09-01	0	11.85	38	33.2
1986-09-02	0	11.79	34	26
1986-09-03	0	11.71	32	30
1986-09-04	19.5	1.61	35	27
1986-09-05	0	10.59	33	29
1986-09-06	9.5	10.53	32	26
1986-09-07	9	8.13	35	28
1986-09-08	0	10.17	37	30
1986-09-09	0	10.06	38	32
1986-09-10	0	9.83	37	35
1986-09-11	0	9.71	39	32
1986-09-12	0	9.57	36	34
1986-09-13	0	9.65	37	31
1986-09-14	0	9.49	35	33
1986-09-15	0	9.54	36	30
1986-09-16	0	9.62	38	30
1986-09-17	0	9.5	35	34
1986-09-18	0	9.36	33	31
1986-09-19	0	9.28	31	28
1986-09-20	0	9.18	34	26
1986-09-21	0	9.25	32	30
1986-09-22	28	2.28	31	28
1986-09-23	0	9.42	34	27
1986-09-24	0	9.3	31	30
1986-09-25	0	9.48	32	27
1986-09-26	0	9.57	35	28
1986-09-27	0	9.36	34	30
1986-09-28	0	9.23	32	29
1986-09-29	0	9.11	34	28
1986-09-30	0	8.63	33	30
1986-10-01	0	8.47	29	23
1986-10-02	0	8.32	27	25
1986-10-03	0	8.2	30	22
1986-10-04	0	8.14	29	26
1986-10-05	0	7.96	29	25
1986-10-06	40	NULO	31	26
1986-10-07	0	NULO	29	28
1986-10-08	0	7.59	28	25
1986-10-09	0	7.45	29	25
1986-10-10	0	7.37	26	24
1986-10-11	0	7.31	24	22
1986-10-12	0	7.26	29	20
1986-10-13	0	7.23	28	27
1986-10-14	0	7.14	30	24
1986-10-15	0	7.05	32	27
1986-10-16	0	6.91	32	30
1986-10-17	0	6.88	31	27
1986-10-18	0	6.82	30	29
1986-10-19	0	6.77	30	26
1986-10-20	0.5	3.11	29	28
1986-10-21	12	3.14	28	26
1986-10-22	17	5.56	28	23
1986-10-23	11.5	2.27	25	24
1986-10-24	0	6.55	23	22
1986-10-25	0	6.48	21	20
1986-10-26	0	6.41	24	18
1986-10-27	10	1.82	29	20
1986-10-28	0	1.36	28	23
1986-10-29	0	6.33	27	25
1986-10-30	0	6.29	27	22
1986-10-31	0	6.2	26	24
1986-11-01	0	6.17	26	22
1986-11-02	0	6.06	29	23
1986-11-03	0	5.97	27	23
1986-11-04	0	5.94	28	23
1986-11-05	0	5.88	29	24
1986-11-06	0	5.85	29	26
1986-11-07	0	5.81	25	23
1986-11-08	0	5.79	28	22
1986-11-09	0	5.69	29	24
1986-11-10	0	5.73	27	26
1986-11-11	5.4	3.3	26	24
1986-11-12	10.5	1.53	24	22
1986-11-13	10.5	3.74	22	20
1986-11-14	5	3.27	23	19
1986-11-15	0	0.81	26	21
1986-11-16	0	4.78	24	23
1986-11-17	0	4.65	26	20
1986-11-18	0	4.61	27	21
1986-11-19	0	4.57	25	24
1986-11-20	0	4.51	23	21
1986-11-21	0	4.49	24	19
1986-11-22	0	4.44	23	22
1986-11-23	0	4.4	22	21
1986-11-24	0	4.28	22	19
1986-11-25	0	4.35	22	17
1986-11-26	0	4.33	24	18
1986-11-27	0	4.31	22	20
1986-11-28	0	4.27	25	19
1986-11-29	0	4.3	23	22
1986-11-30	0	4.37	21.2	18
1986-12-01	0	4.29	16	11
1986-12-02	0	4.22	16	8
1986-12-03	0	4.17	19	10
1986-12-04	2.5	2.21	15	12
1986-12-05	2	1.15	17	10
1986-12-06	0.5	7.13	16	10
1986-12-07	0	1.09	17	10
1986-12-08	0	0.73	22	12
1986-12-09	0.5	4.05	17	12
1986-12-10	3	1.02	8	6
1986-12-11	0.5	1.46	6	2
1986-12-12	0	4.71	9	2
1986-12-13	0	4.58	11	5
1986-12-14	0	4.53	13	9
1986-12-15	0	4.49	12	10
1986-12-16	0	4.35	14	7
1986-12-17	0	4.27	16	9
1986-12-18	0	4.2	17	12
1986-12-19	0.5	4.66	19	14
1986-12-20	1	5.03	17	13
1986-12-21	2	2.81	19	14
1986-12-22	0.5	2.37	20	16
1986-12-23	0	4.41	22	16
1986-12-24	0	3.94	19	18
1986-12-25	0	3.87	17	16
1986-12-26	0	3.81	20	13
1986-12-27	0	3.75	19	16
1986-12-28	0	3.69	19	15
1986-12-29	0	3.63	15	12
1986-12-30	0	3.57	12.5	11
1986-12-31	0	3.5	11	9
1987-01-01	0	NULO	17	-2
1987-01-02	0	NULO	18	0
1987-01-03	0	NULO	16	0
1987-01-04	0	NULO	20	-4
1987-01-05	0	NULO	24	-2
1987-01-06	1	NULO	25	4
1987-01-07	0	NULO	24	6
1987-01-08	3	NULO	21	4
1987-01-09	0	NULO	22	4
1987-01-10	6	NULO	20	3
1987-01-11	10	NULO	7	2
1987-01-12	9	NULO	6	2
1987-01-13	0	NULO	5	2
1987-01-14	8	NULO	15	0
1987-01-15	1	NULO	19	1
1987-01-16	4	NULO	16	3
1987-01-17	3	NULO	18	7
1987-01-18	0.01	NULO	12	6
1987-01-19	0	NULO	17	-2
1987-01-20	0.01	NULO	13	-1
1987-01-21	8	NULO	6	0
1987-01-22	3	NULO	12	-4
1987-01-23	9	NULO	17	-3
1987-01-24	0	NULO	14	1
1987-01-25	10	NULO	20	-1
1987-01-26	0	NULO	20	-2
1987-01-27	2	NULO	22	-3
1987-01-28	0.01	NULO	24	-2
1987-01-29	0	NULO	20	3
1987-01-30	0	NULO	32	3
1987-01-31	0	NULO	NULO	NULO
1987-02-01	0	NULO	19	3
1987-02-02	0	NULO	22	4
1987-02-03	0	NULO	23	6
1987-02-04	0	NULO	23	2
1987-02-05	1	NULO	13	2
1987-02-06	0	NULO	15	1
1987-02-07	0	NULO	15	2
1987-02-08	0	NULO	14	2
1987-02-09	0	NULO	14	6
1987-02-10	0	NULO	12	2
1987-02-11	0	NULO	11	2
1987-02-12	0	NULO	17	1
1987-02-13	0	NULO	27	2
1987-02-14	0	NULO	28	1
1987-02-15	0	NULO	16	1
1987-02-16	0	NULO	9	2
1987-02-17	0	NULO	16	2
1987-02-18	0	NULO	10	4
1987-02-19	5	NULO	13	2
1987-02-20	0	NULO	10	2
1987-02-21	5	NULO	13	2
1987-02-22	5	NULO	23	2
1987-02-23	0.01	NULO	18	2
1987-02-24	0	NULO	13	2
1987-02-25	0	NULO	11	2
1987-02-26	0	NULO	11	1
1987-02-27	0	NULO	16	3
