,TR (AÑOS),2,5,10,20,50,100,500,1000,10000
183,920,53.91606536089193,71.16217622216423,84.20835545685384,100.8370064046513,127.11378819127114,146.9914062616086,193.14580611856596,213.0234241889034,279.05544211619815
184,925,54.003947067651964,71.27816861629205,84.34561276506929,100.99079809153264,127.30765594487505,147.21559038936144,193.44038268719024,213.34831713167662,279.48104387399184
185,930,54.091473216055036,71.39369171974954,84.4823147474406,101.14397707439346,127.50075133194541,147.4388813705522,193.73378566671093,213.67191570531773,279.90495004008324
186,935,54.17864714470488,71.50874993905829,84.61846661833809,101.29654912807484,127.69308163217009,147.66128762324132,194.02602611840786,213.99423210947907,280.3271765957169
187,940,54.265472143205926,71.62334761606724,84.7540735156029,101.44851994194879,127.88465401749565,147.88281744089983,194.3171149398509,214.3152783632551,280.74773928561035
188,945,54.35195145313858,71.73748902923984,84.88914050207025,101.59989512163676,128.07547555429392,148.10347899491452,194.60706286819232,214.63506630881292,281.1666536227113
189,950,54.438088269010294,71.85117839490941,85.02367256705487,101.75068019068506,128.26555320547382,148.32328033703013,194.89588048337524,214.95360761493149,281.5839348928329
190,955,54.52388573918281,71.96441986850294,85.1576746277992,101.90088059219796,128.45489383254025,148.54222940173008,195.18357821126222,215.27091378045202,281.999598159174
191,960,54.609346966776386,72.07721754573456,85.29115153088566,102.05050169042971,128.6435041976006,148.760334008557,195.4701663266843,215.5869961376407,282.41365826672444
192,965,54.69447501055173,72.18957546376956,85.42410805361405,102.19954877233678,128.8313909653219,148.97760186437563,195.7556549564145,215.90186585546823,282.82612984656083
193,970,54.7792728857702,72.30149760235979,85.55654890534508,102.34802704909178,129.018560704839,149.1940405655796,196.04005408206743,216.21553394280807,283.2370273200365
194,975,54.8637435650331,72.41298788495138,85.68847872881125,102.49594165755971,129.20501989161548,149.4096576002433,196.3233735429269,216.52801125155474,283.6463649028662
195,980,54.94788997910043,72.5240501797654,85.8199021013955,102.6432976617382,129.39077490925942,149.6244603502215,196.60562303870483,216.83930847966693,284.05415660911234
196,985,55.031715017689976,72.6346883008525,85.95082353637939,102.79010005416235,129.57583205129407,149.83845609319704,196.8868121322318,217.14943617413476,284.46041625507246
197,990,55.115221530257045,72.74490600912219,86.08124748416083,102.93635375727557,129.7601975228861,150.05165200467928,197.16695025208304,217.45840473387622,284.86515746307316
198,995,55.19841232675557,72.85470701334727,86.21117833344289,103.08206362476699,129.94387744253143,150.26405515995353,197.44604669514007,217.76622441256217,285.26839366517083
199,1000,55.28129017838114,72.96409497114455,86.34062041239414,103.22723444287709,130.12687784370112,150.47567253598433,197.72411062909154,218.07290532137475,285.6701381067652
200,1005,55.36385781829633,73.0730734899323,86.46957798978174,103.37187093167165,130.30920467644725,150.68651101327248,198.00115109487334,218.3784574316986,286.07040385012465
201,1010,55.44611794233899,73.18164612786492,86.59805527607743,103.51597774628557,130.49086380897091,150.89657737766828,198.277177009051,218.68289057774837,286.46920377782845
202,1015,55.52807320971384,73.28981639474598,86.72605642453789,103.65955947813711,130.67186102915286,151.1058783221414,198.5521971661457,218.98621445913423,286.86655059612707
203,1020,55.60972624366799,73.39758775291958,86.85358553225964,103.80262065611365,130.85220204604826,151.31442044850942,198.82622024090523,219.2884386433664,287.26245683822333
204,1025,55.691079632150704,73.50496361814129,86.98064664120956,103.9451657477293,131.03189249134596,151.52221026912542,199.09925479052157,219.58957256830098,287.6569348674766
205,1030,55.77213592845789,73.61194736042884,87.10724373923154,104.08719916025584,131.21093792079407,151.72925420852627,199.37130925679674,219.889625544529,288.0499968805317
206,1035,55.852897651861866,73.71854230489318,87.23338076102992,104.228725241827,131.3893438155921,151.93555860504276,199.64239196825855,220.18860675770927,288.4416549103757
207,1040,55.93336728822652,73.8247517325505,87.35906158913045,104.36974828251753,131.56711558375122,152.14112971237222,199.91251114222692,220.48652527084792,288.8319208293236
208,1045,56.01354729060864,73.9305788811159,87.4842900548193,104.51027251539722,131.74425856142278,152.34597370111507,200.18167488683295,220.78339002652524,289.22080635193544
209,1050,56.09344007984544,74.03602694577891,87.60906993906086,104.65030211756084,131.92077801419697,152.55009666027635,200.44989120299195,221.07920984907136,289.6083230378663
210,1055,56.173048045128986,74.14109907996146,87.73340497339471,104.78984121113464,132.0966791383712,152.75350459873275,200.7171679863309,221.37399344669248,289.9944822946522
211,1060,56.25237354456746,74.24579839605894,87.85729884081245,104.92889386425993,132.27196706219027,152.95620344666634,200.98351302907278,221.66774941354885,290.37929538043136
212,1065,56.331418905734196,74.35012796616462,87.98075517661493,105.06746409205451,132.44664684705825,153.15819905696617,201.24893402187786,221.9604862317858,290.76277340660545
213,1070,56.41018642620421,74.45409082277797,88.10377756925054,105.20555585755243,132.62072348872314,153.3594972065982,201.51343855564397,222.25221227351904,291.1449273404399
214,1075,56.488678374079036,74.55768995949725,88.22636956113462,105.34317307262295,132.79420191843522,153.5601035979447,201.77703412326647,222.54293580277596,291.5257680076072
215,1080,56.56689698849985,74.6609283316969,88.3485346494511,105.48031959886868,132.9670870040794,153.76002386011368,202.03972812135873,222.83266497739305,291.9053060946724
216,1085,56.64484448014941,74.76380885718986,88.47027628693634,105.61699924850404,133.13938355128238,153.95926355021936,202.30152785193474,223.12140785087175,292.2835521515241
217,1090,56.72252303174302,74.86633441687576,88.59159788264597,105.75321578521451,133.31109630449598,154.15782815463461,202.56244052405475,223.40917237419336,292.6605165937521
218,1095,56.79993479850878,74.96850785537465,88.71250280270496,105.88897292499655,133.48222994805596,154.3557230902155,202.82247325543443,223.69596639759393,293.0362097049724
219,1100,56.87708190865746,75.0703319816473,88.83299437104151,106.02427433697967,133.65278910721804,154.5529537054994,203.08163307401918,223.98179767230056,293.41064163910164
220,1105,56.953966463842264,75.17180956960185,88.95307587010505,106.15912364423023,133.82277834917156,154.74952528187706,203.3399269195239,224.2666738522294,293.78382242258175
221,1110,57.030590539608674,75.27294335868774,89.07275054156895,106.29352442453816,133.99220218403084,154.94544303473896,203.59736164493978,224.5506024956479,294.1557619565569
222,1115,57.106956185834754,75.37373605447674,89.1920215870181,106.42748021118645,134.16106506580533,155.14071211459736,203.85394401800826,224.8335910668003,294.52647001900317
223,1120,57.18306542716203,75.47419032923165,89.3108921686219,106.56099449370424,134.32937139334913,155.33533760818395,204.10968072266368,225.1156469374985,294.895956266813
224,1125,57.2589202634173,75.57430882246311,89.42936540979315,106.69407071860395,134.49712551128985,155.52932453952437,204.36457836044485,225.39677738867934,295.26423023783434
225,1130,57.3345226700255,75.67409414147444,89.54744439583271,106.82671229010246,134.664331710938,155.72267787098957,204.61864345187672,225.67698961192826,295.63130135286696
226,1135,57.40987459841397,75.77354886189529,89.66513217456107,106.9589225708273,134.83099423117713,155.9154025043251,204.87188243782288,225.95629071097085,295.99717891761657
227,1140,57.484977976408196,75.87267552820396,89.78243175693629,107.0907048825079,134.99711725933506,156.10750328165878,205.12430168080965,226.23468770313335,296.36187212460794
228,1145,57.559834708619405,75.97147665423888,89.8993461176595,107.22206250665204,135.16270493203692,156.29898498648691,205.37590746632185,226.51218752077187,296.7253900550568
229,1150,57.63444667682408,76.06995472369971,90.01587819576758,107.35299868520865,135.3277613360403,156.48985234464038,205.62670600407213,226.78879701267218,297.087741680704
230,1155,57.70881574033565,76.16811219063769,90.13203089521359,107.4835166212165,135.4922905090533,156.68011002523005,205.87670342924366,227.06452294542038,297.44893586561074
231,1160,57.782943736368566,76.26595147993635,90.24780708543558,107.61361947943949,135.65629644053516,156.8697626415732,206.12590580370696,227.339372004745,297.8089813679167
232,1165,57.856832480394985,76.36347498778224,90.36320960191354,107.7433103869891,135.81978307248096,157.05881475210055,206.37431911721205,227.61335079683164,298.16788684156273
233,1170,57.930483766494,76.46068508212582,90.47824124671489,107.87259243393355,135.98275430018964,157.24727086124452,206.62194928855553,227.8864658496104,298.5256608379763
234,1175,58.003899367694146,76.55758410313358,90.59290478902939,108.00146867389518,136.14521397301678,157.43513542030976,206.86880216672435,228.15872361401736,298.88231180772493
235,1180,58.07708103630856,76.65417436363039,90.70720296569269,108.12994212463502,136.30716589511184,157.6224128283255,207.11488353201602,228.43013046522967,299.23784810213385
236,1185,58.15003050426375,76.75045814953339,90.82113848169966,108.25801576862601,136.4686138261405,157.8091074328811,207.3601990971362,228.70069270387674,299.59227797487245
237,1190,58.2227494834217,76.84643772027721,90.93471401070765,108.38569255361442,136.6295614819925,157.9952235309443,207.6047545082742,228.970416557226,299.9456095835077
238,1195,58.29523966589537,76.94211530923032,91.0479321955291,108.51297539316998,136.790012535475,158.1807653696633,207.8485553461567,229.239308180345,300.2978509910267
239,1200,58.36750272435824,77.03749312410359,91.16079564861509,108.63986716722513,136.94997061699254,158.36573714715288,208.0916071270807,229.50737365724103,300.64901016732915
240,1205,58.43954031234745,77.13257334735049,91.27330695252877,108.76637072260336,137.10943931521294,158.5501430132644,208.33391530392547,229.77461900197693,300.9990949906894
241,1210,58.511354064561196,77.22735813655946,91.38546866040987,108.89248887353729,137.26842217772037,158.73398707034102,208.57548526714478,230.0410501597654,301.3481132491898
242,1215,58.58294559715017,77.3218496248387,91.49728329642977,109.01822440217639,137.4269227116554,158.91727337395795,208.8163223457396,230.3066730080421,301.6960726421263
243,1220,58.65431650800337,77.41604992119333,91.60875335623804,109.14358005908451,137.58494438434226,159.1000059336477,209.05643180821093,230.57149335751643,302.04298078138515
244,1225,58.72546837702829,77.50996111089526,91.7198813074,109.26855856372818,137.7424906239042,159.2821887136117,209.2958188634952,230.83551695320276,302.3888451927938
245,1230,58.796402766425764,77.60358525584586,91.83066958982593,109.3931626049548,137.8995648198665,159.4638256334175,209.53448866188023,231.09874947543125,302.733673317445
246,1235,58.867121220959454,77.69692439493177,91.94112061619202,109.51739484146198,138.056170323748,159.64492056868298,209.77244629590402,231.36119654083905,303.0774725129951
247,1240,58.93762526822024,77.78998054437378,92.05123677235333,109.64125790225754,138.21231044964094,159.82547735174677,210.00969680123606,231.62286370334192,303.420250054937
248,1245,59.00791641888541,77.8827556980689,92.16102041774852,109.76475438711078,138.3679884747799,160.00549977232615,210.24624515754155,231.88375645508782,303.76201313784946
249,1250,59.07799616697306,77.97525182792626,92.27047388579724,109.88788686699507,138.5232076400997,160.1849915781622,210.48209628932935,232.14388022739186,304.1027688766215
250,1255,59.14786599009162,78.06747088419628,92.37959948428988,110.01065788452179,138.67797115078244,160.36395647565237,210.71725506678294,232.40324039165287,304.4425243076534
251,1260,59.21752734968462,78.1594147957939,92.48839949576977,110.13306995436646,138.83228217679454,160.54239813047155,210.9517263065767,232.66184226025374,304.7812863900359
252,1265,59.28698169127089,78.25108547061545,92.59687617790838,110.25512556368618,138.98614385341315,160.72032016818088,211.18551477267562,232.91969108744334,305.11906200670575
253,1270,59.356230444680264,78.34248479584993,92.70503176387349,110.37682717252976,139.1395592817431,160.8977261748252,211.41862517712067,233.1767920702028,305.4558579655803
254,1275,59.42527502428487,78.4336146382841,92.81286846269039,110.49817721423965,139.29253152922348,161.07461969751927,211.6510621807989,233.4331503490947,305.7916810006701
255,1280,59.494116829226094,78.52447684460215,92.92038845959628,110.61917809584685,139.44506363012553,161.25100424502318,211.8828303941996,233.68877100909722,306.1265377731713
256,1285,59.56275724363738,78.61507324167977,93.02759391638845,110.7398321984579,139.59715858604045,161.42688328830678,212.1139343781557,233.94365908042204,306.4604348725373
257,1290,59.6311976368629,78.70540563687271,93.13448697176564,110.86014187763507,139.74881936635873,161.60226026110357,212.34437864457206,234.19781953931692,306.79337881753025
258,1295,59.6994393636722,78.79547581830013,93.2410697416633,110.98010946376947,139.90004890874033,161.77713856045472,212.57416765713995,234.4512573088543,307.12537605725396
259,1300,59.76748376447094,78.88528555512272,93.3473443195828,111.09973726244696,140.05085011957613,161.95152154724252,212.8033058320381,234.70397725970452,307.45643297216645
260,1305,59.83533216550772,78.97483659781572,93.45331277691442,111.21902755480778,140.20122587444112,162.12541254671453,213.03179753862136,234.9559842108948,307.78655587507507
261,1310,59.90298587907724,79.06413067843701,93.55897716325465,111.33798259789921,140.35117901853914,162.29881484899786,213.25964710009652,235.2072829305552,308.1157510121126
262,1315,59.97044620371973,79.15316951089036,93.66433950671768,111.45660462502224,140.5007123671396,162.471731709604,213.4868587941858,235.4578781366502,308.44402456369636
263,1320,60.03771442441676,79.24195479118394,93.76940181424122,111.57489584607136,140.64982870600616,162.64416634992483,213.7134368537783,235.70777449769696,308.7713826454691
264,1325,60.1047918127836,79.33048819768408,93.87416607188695,111.6928584478687,140.79853079181768,162.81612195771916,213.9393854675696,235.95697663347104,309.09783130922295
265,1330,60.17167962725811,79.41877139136466,93.97863424513548,111.81049459449208,140.9468213525818,162.98760168759108,214.16470878069012,236.20548911569944,309.4233765438077
266,1335,60.238379113286165,79.50680601605185,94.08280827917608,111.92780642759674,141.09470308804063,163.1586086614592,214.38941089532173,236.4533164687403,309.74802427602134
267,1340,60.30489150350399,79.59459369866475,94.18669009919127,112.0447960667319,141.24217867006976,163.32914596901776,214.61349587130368,236.70046317025168,310.07178037148566
268,1345,60.3712180179171,79.68213604945156,94.29028161063648,112.16146560965134,141.38925074306962,163.49921666818958,214.83696772672783,236.94693365184776,310.3946506355059
269,1350,60.43735986407608,79.7694346622216,94.39358469951448,112.27781713261854,141.5359219243504,163.66882378557062,215.05983043852274,237.19273229974297,310.7166408139153
270,1355,60.503318237249424,79.85649111457343,94.49660123264535,112.39385269070635,141.68219480450946,163.8379703168672,215.2820879430281,237.43786345538578,311.03775659390436
271,1360,60.56909432059318,79.94330696811878,94.59933305793147,112.5095743180916,141.82807194780315,164.00665922732514,215.50374413655868,237.68233141608064,311.35800360483614
272,1365,60.634689285317805,80.0298837687027,94.70178200461811,112.62498402834422,141.9735558925109,164.17489345215128,215.72480287595837,237.92614043559877,311.6773874190463
273,1370,60.7001042908519,80.11622304661981,94.8039498835491,112.7400838147116,142.1186491512938,164.34267589692814,215.9452679791447,238.16929472477904,311.99591355263
274,1375,60.765340485003335,80.20232631682683,94.90583848741858,112.85487565039784,142.2633542115467,164.51000943802077,216.16514322564376,238.41179845211786,312.31358746621487
275,1380,60.83039900411751,80.28819507915149,95.00744959101807,112.96936148883809,142.40767353574398,164.67689692297688,216.38443235711568,238.65365574434855,312.6304145657203
276,1385,60.89528097323278,80.37383081849777,95.10878495147934,113.08354326396841,142.55160956177963,164.84334117091993,216.60313907787148,238.89487068701175,312.94640020310356
277,1390,60.95998750623345,80.45923500504769,95.20984630851326,113.19742289049059,142.69516470330132,165.0093449729355,216.82126705538047,239.13544732501467,313.26154967709385
278,1395,61.02451970599993,80.54440909445958,95.31063538464436,113.31100226413274,142.83834135003863,165.174911092451,217.03881992076924,239.37538966318158,313.57586823391216
279,1400,61.0888786645565,80.62935452806312,95.41115388544164,113.42428326190544,142.9811418681261,165.34004226560882,217.25580126931226,239.61470166679496,313.88936106798116
280,1405,61.15306546321651,80.71407273305091,95.51140349974527,113.53726774235312,143.12356860042013,165.50474120163332,217.47221466091355,239.85338726212674,314.2020333226202
281,1410,61.21708117272508,80.79856512266694,95.6113858998896,113.64995754580163,143.26562386681098,165.6690105831912,217.68806362058083,240.09145033696103,314.51389009073085
282,1415,61.2809268533995,80.88283309639176,95.71110274192229,113.76235449460145,143.40730996452945,165.83285306674634,217.90335163889122,240.32889474110806,314.8249364154699
283,1420,61.344603555267206,80.96687804012468,95.81055566581992,113.87446039336668,143.548629168448,165.99627128290788,218.11808217244916,240.56572428690907,315.1351772909102
284,1425,61.40811231820148,81.05070132636281,95.90974629569985,113.98627702921019,143.68958373137735,166.15926783677347,218.3322586443368,240.80194274973292,315.44461766269234
285,1430,61.47145417205487,81.13430431437727,96.00867624002866,114.0978061719747,143.83017588435771,166.32184530826567,218.5458844445566,241.03755386846458,315.7532624286635
286,1435,61.53463013679039,81.21768835038624,96.10734709182708,114.20904957446017,143.9704078369453,166.48400625246353,218.75896293046688,241.2725613459851,316.0611164395067
287,1440,61.59764122261065,81.30085476772544,96.20576042887159,114.32000897264713,144.11028177749418,166.64575319992835,218.97149742720958,241.50696884964375,316.3681844993592
